,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
68,2018-01-10,262.6554147817277,264.3195919831461,291.7616381223018,262.6554147817277,262.6554147817277,14.579764656787217,14.579764656787217,14.579764656787217,-0.19612461999138403,-0.19612461999138403,-0.19612461999138403,14.775889276778601,14.775889276778601,14.775889276778601,0.0,0.0,0.0,277.23517943851493
69,2018-01-11,262.78016898650486,263.73803831403495,290.16960178623003,262.78016898650486,262.78016898650486,14.528289558795985,14.528289558795985,14.528289558795985,-0.25729794512294607,-0.25729794512294607,-0.25729794512294607,14.78558750391893,14.78558750391893,14.78558750391893,0.0,0.0,0.0,277.3084585453008
70,2018-01-12,262.904923191282,262.72809356719364,291.2017761536691,262.904923191282,262.904923191282,14.444854582411516,14.444854582411516,14.444854582411516,-0.3087343214362758,-0.3087343214362758,-0.3087343214362758,14.753588903847792,14.753588903847792,14.753588903847792,0.0,0.0,0.0,277.3497777736935
71,2018-01-16,263.40394001039067,263.4862539759979,291.9283693425692,263.40394001039067,263.40394001039067,14.105195229631796,14.105195229631796,14.105195229631796,-0.1711307870953089,-0.1711307870953089,-0.1711307870953089,14.276326016727106,14.276326016727106,14.276326016727106,0.0,0.0,0.0,277.5091352400225
72,2018-01-17,263.52869421516783,264.1748685529101,291.8948850068537,263.52869421516783,263.52869421516783,13.89643947269798,13.89643947269798,13.89643947269798,-0.19612461999135714,-0.19612461999135714,-0.19612461999135714,14.092564092689335,14.092564092689335,14.092564092689335,0.0,0.0,0.0,277.4251336878658
73,2018-01-18,263.653448419945,262.8654009452736,290.61869844381425,263.653448419945,263.653448419945,13.636605355625097,13.636605355625097,13.636605355625097,-0.2572979451218305,-0.2572979451218305,-0.2572979451218305,13.893903300746928,13.893903300746928,13.893903300746928,0.0,0.0,0.0,277.2900537755701
74,2018-01-19,263.7782026247222,263.5721731175259,292.08061448381886,263.7782026247222,263.7782026247222,13.37753732035772,13.37753732035772,13.37753732035772,-0.30873432143700613,-0.30873432143700613,-0.30873432143700613,13.686271641794727,13.686271641794727,13.686271641794727,0.0,0.0,0.0,277.1557399450799
75,2018-01-22,264.15246523905364,262.9355369275869,291.23767516403683,264.15246523905364,264.15246523905364,12.62219156385914,12.62219156385914,12.62219156385914,-0.44638277809975074,-0.44638277809975074,-0.44638277809975074,13.068574341958891,13.068574341958891,13.068574341958891,0.0,0.0,0.0,276.7746568029128
76,2018-01-23,264.2772194438308,262.3456312000077,291.00578887559465,264.2772194438308,264.2772194438308,12.71181480209035,12.71181480209035,12.71181480209035,-0.17113078709581597,-0.17113078709581597,-0.17113078709581597,12.882945589186166,12.882945589186166,12.882945589186166,0.0,0.0,0.0,276.9890342459212
77,2018-01-24,264.40197364860796,264.1323943016871,290.81127072369526,264.40197364860796,264.40197364860796,12.51952653242943,12.51952653242943,12.51952653242943,-0.19612461999151687,-0.19612461999151687,-0.19612461999151687,12.715651152420946,12.715651152420946,12.715651152420946,0.0,0.0,0.0,276.9215001810374
78,2018-01-25,264.5267278533851,262.39772498204917,290.04896709514173,264.5267278533851,264.5267278533851,12.313396726733107,12.313396726733107,12.313396726733107,-0.2572979451230979,-0.2572979451230979,-0.2572979451230979,12.570694671856206,12.570694671856206,12.570694671856206,0.0,0.0,0.0,276.84012458011824
79,2018-01-26,264.6514820581623,262.2897915516087,291.71422930142563,264.6514820581623,264.6514820581623,12.142577864015243,12.142577864015243,12.142577864015243,-0.30873432143888013,-0.30873432143888013,-0.30873432143888013,12.451312185454123,12.451312185454123,12.451312185454123,0.0,0.0,0.0,276.79405992217755
80,2018-01-29,265.0329874269881,262.64402495979124,290.5039712068173,265.0329874269881,265.0329874269881,11.819344996331536,11.819344996331536,11.819344996331536,-0.4463827780990964,-0.4463827780990964,-0.4463827780990964,12.265727774430632,12.265727774430632,12.265727774430632,0.0,0.0,0.0,276.85233242331964
81,2018-01-30,265.1601558832633,263.47089113075424,291.41454674923654,265.1601558832633,265.1601558832633,12.091837395285214,12.091837395285214,12.091837395285214,-0.1711307870954344,-0.1711307870954344,-0.1711307870954344,12.26296818238065,12.26296818238065,12.26296818238065,0.0,0.0,0.0,277.2519932785485
82,2018-01-31,265.2873243395386,262.4124062799766,291.5339470814034,265.2873243395386,265.2873243395386,12.091946343430065,12.091946343430065,12.091946343430065,-0.19612461999179137,-0.19612461999179137,-0.19612461999179137,12.288070963421855,12.288070963421855,12.288070963421855,0.0,0.0,0.0,277.37927068296864
83,2018-02-01,265.4144927958138,264.61789302818795,291.1707705460902,265.4144927958138,265.4144927958138,12.08125372683284,12.08125372683284,12.08125372683284,-0.2572979451227614,-0.2572979451227614,-0.2572979451227614,12.3385516719556,12.3385516719556,12.3385516719556,0.0,0.0,0.0,277.49574652264664
84,2018-02-02,265.5416612520891,262.73598853378013,292.5016504935895,265.5416612520891,265.5416612520891,12.102264966228926,12.102264966228926,12.102264966228926,-0.3087343214380549,-0.3087343214380549,-0.3087343214380549,12.410999287666982,12.410999287666982,12.410999287666982,0.0,0.0,0.0,277.64392621831803
85,2018-02-05,265.92316662091497,264.83940796908405,292.88510003134405,265.92316662091497,265.92316662091497,12.267329950907707,12.267329950907707,12.267329950907707,-0.4463827780997439,-0.4463827780997439,-0.4463827780997439,12.713712729007451,12.713712729007451,12.713712729007451,0.0,0.0,0.0,278.1904965718227
86,2018-02-06,266.0503350771902,265.31109315227616,292.34901373683186,266.0503350771902,266.0503350771902,12.653063490077741,12.653063490077741,12.653063490077741,-0.1711307870953114,-0.1711307870953114,-0.1711307870953114,12.824194277173055,12.824194277173055,12.824194277173055,0.0,0.0,0.0,278.7033985672679
87,2018-02-07,266.1775035334655,264.92890253429033,293.206162924726,266.1775035334655,266.1775035334655,12.732624958414375,12.732624958414375,12.732624958414375,-0.1961246199914629,-0.1961246199914629,-0.1961246199914629,12.928749578405839,12.928749578405839,12.928749578405839,0.0,0.0,0.0,278.91012849187985
88,2018-02-08,266.30467198974077,264.40617268958505,292.15299854538466,266.30467198974077,266.30467198974077,12.763177212071604,12.763177212071604,12.763177212071604,-0.2572979451232269,-0.2572979451232269,-0.2572979451232269,13.02047515719483,13.02047515719483,13.02047515719483,0.0,0.0,0.0,279.06784920181235
89,2018-02-09,266.431840446016,265.55771838862387,293.2416110320302,266.431840446016,266.431840446016,12.78362560545065,12.78362560545065,12.78362560545065,-0.30873432143878526,-0.30873432143878526,-0.30873432143878526,13.092359926889436,13.092359926889436,13.092359926889436,0.0,0.0,0.0,279.21546605146665
90,2018-02-12,266.8133458148418,265.40765009439133,292.93243945152284,266.8133458148418,266.8133458148418,12.674090689178726,12.674090689178726,12.674090689178726,-0.44638277809832183,-0.44638277809832183,-0.44638277809832183,13.120473467277048,13.120473467277048,13.120473467277048,0.0,0.0,0.0,279.48743650402054
