,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21,2017-11-01,253.92262047458925,241.14647843338457,269.47028221361404,253.92262047458925,253.92262047458925,1.296726584448053,1.296726584448053,1.296726584448053,-0.19612461999150968,-0.19612461999150968,-0.19612461999150968,1.4928512044395625,1.4928512044395625,1.4928512044395625,0.0,0.0,0.0,255.21934705903732
22,2017-11-02,254.04737467839274,242.66227881970082,269.77091928691493,254.04737467839274,254.04737467839274,1.542402440885562,1.542402440885562,1.542402440885562,-0.25729794512301146,-0.25729794512301146,-0.25729794512301146,1.7997003860085734,1.7997003860085734,1.7997003860085734,0.0,0.0,0.0,255.5897771192783
23,2017-11-03,254.17212888219626,241.34716827716915,269.8018812235542,254.17212888219626,254.17212888219626,1.80324762327207,1.80324762327207,1.80324762327207,-0.30873432143798624,-0.30873432143798624,-0.30873432143798624,2.111981944710056,2.111981944710056,2.111981944710056,0.0,0.0,0.0,255.97537650546832
24,2017-11-06,254.5463914936067,244.5272659015414,271.8359150544153,254.5463914936067,254.5463914936067,2.6397900511428123,2.6397900511428123,2.6397900511428123,-0.4463827780988366,-0.4463827780988366,-0.4463827780988366,3.086172829241649,3.086172829241649,3.086172829241649,0.0,0.0,0.0,257.1861815447495
25,2017-11-07,254.67114569741022,244.01748124558426,272.2629553076119,254.67114569741022,254.67114569741022,3.252853899694316,3.252853899694316,3.252853899694316,-0.1711307870950528,-0.1711307870950528,-0.1711307870950528,3.423984686789369,3.423984686789369,3.423984686789369,0.0,0.0,0.0,257.92399959710457
26,2017-11-08,254.7958999012137,244.0964858946932,271.9964604083273,254.7958999012137,254.7958999012137,3.571920793096424,3.571920793096424,3.571920793096424,-0.19612461999148267,-0.19612461999148267,-0.19612461999148267,3.768045413087907,3.768045413087907,3.768045413087907,0.0,0.0,0.0,258.3678206943101
27,2017-11-09,254.92065410501718,245.08766931223698,273.19501207628394,254.92065410501718,254.92065410501718,3.860452738050596,3.860452738050596,3.860452738050596,-0.257297945121896,-0.257297945121896,-0.257297945121896,4.117750683172492,4.117750683172492,4.117750683172492,0.0,0.0,0.0,258.7811068430678
28,2017-11-10,255.0454083088207,245.53906147954103,273.1968404734073,255.0454083088207,255.0454083088207,4.16344640650958,4.16344640650958,4.16344640650958,-0.30873432143830465,-0.30873432143830465,-0.30873432143830465,4.472180727947885,4.472180727947885,4.472180727947885,0.0,0.0,0.0,259.2088547153303
29,2017-11-13,255.41967092023114,247.2008079850394,274.0555251966497,255.41967092023114,255.41967092023114,5.1033785254665025,5.1033785254665025,5.1033785254665025,-0.4463827780987164,-0.4463827780987164,-0.4463827780987164,5.549761303565219,5.549761303565219,5.549761303565219,0.0,0.0,0.0,260.52304944569767
30,2017-11-14,255.54442512403466,247.29012721002292,274.63910650056596,255.54442512403466,255.54442512403466,5.736332015501734,5.736332015501734,5.736332015501734,-0.1711307870953012,-0.1711307870953012,-0.1711307870953012,5.907462802597035,5.907462802597035,5.907462802597035,0.0,0.0,0.0,261.2807571395364
31,2017-11-15,255.66917932783812,246.4072674203731,275.3064476428926,255.66917932783812,255.66917932783812,6.064455382536459,6.064455382536459,6.064455382536459,-0.19612461999164252,-0.19612461999164252,-0.19612461999164252,6.260580002528102,6.260580002528102,6.260580002528102,0.0,0.0,0.0,261.7336347103746
32,2017-11-16,255.79393353164164,246.81380249451666,276.8700159116739,255.79393353164164,255.79393353164164,6.349159301017926,6.349159301017926,6.349159301017926,-0.25729794512238424,-0.25729794512238424,-0.25729794512238424,6.606457246140311,6.606457246140311,6.606457246140311,0.0,0.0,0.0,262.1430928326596
33,2017-11-17,255.91868773544513,248.38443440625244,276.0974816667014,255.91868773544513,255.91868773544513,6.633536880157736,6.633536880157736,6.633536880157736,-0.30873432143747936,-0.30873432143747936,-0.30873432143747936,6.942271201595215,6.942271201595215,6.942271201595215,0.0,0.0,0.0,262.5522246156029
34,2017-11-20,256.2929503468556,249.09445498327761,276.7478073950843,256.2929503468556,256.2929503468556,7.413508261220779,7.413508261220779,7.413508261220779,-0.44638277809882976,-0.44638277809882976,-0.44638277809882976,7.85989103931961,7.85989103931961,7.85989103931961,0.0,0.0,0.0,263.7064586080764
35,2017-11-21,256.4177045506591,249.49598642646245,278.22650920375685,256.4177045506591,256.4177045506591,7.954969998959819,7.954969998959819,7.954969998959819,-0.17113078709517823,-0.17113078709517823,-0.17113078709517823,8.126100786054996,8.126100786054996,8.126100786054996,0.0,0.0,0.0,264.3726745496189
36,2017-11-22,256.5424587544626,250.1879191555956,279.29487119449516,256.5424587544626,256.5424587544626,8.171804614223078,8.171804614223078,8.171804614223078,-0.19612461999161548,-0.19612461999161548,-0.19612461999161548,8.367929234214692,8.367929234214692,8.367929234214692,0.0,0.0,0.0,264.7142633686857
37,2017-11-24,256.79196716206957,252.44729384605756,280.33448894268804,256.79196716206957,256.79196716206957,8.46053616801472,8.46053616801472,8.46053616801472,-0.3087343214377976,-0.3087343214377976,-0.3087343214377976,8.769270489452516,8.769270489452516,8.769270489452516,0.0,0.0,0.0,265.25250333008427
38,2017-11-27,257.16622977348004,252.83002427729033,281.64723149023183,257.16622977348004,257.16622977348004,8.695136124766485,8.695136124766485,8.695136124766485,-0.4463827780987097,-0.4463827780987097,-0.4463827780987097,9.141518902865196,9.141518902865196,9.141518902865196,0.0,0.0,0.0,265.8613658982465
39,2017-11-28,257.29098397728353,252.24515840370495,279.8535331442521,257.29098397728353,257.29098397728353,9.030286518651353,9.030286518651353,9.030286518651353,-0.17113078709479662,-0.17113078709479662,-0.17113078709479662,9.20141730574615,9.20141730574615,9.20141730574615,0.0,0.0,0.0,266.32127049593487
40,2017-11-29,257.415738181087,252.27654535697977,280.1925933622351,257.415738181087,257.415738181087,9.033559246571516,9.033559246571516,9.033559246571516,-0.19612461999158848,-0.19612461999158848,-0.19612461999158848,9.229683866563104,9.229683866563104,9.229683866563104,0.0,0.0,0.0,266.44929742765856
41,2017-11-30,257.5404923858642,251.98958414587162,280.54517100689213,257.5404923858642,257.5404923858642,8.970230435560428,8.970230435560428,8.970230435560428,-0.2572979451217342,-0.2572979451217342,-0.2572979451217342,9.22752838068216,9.22752838068216,9.22752838068216,0.0,0.0,0.0,266.5107228214246
42,2017-12-01,257.66524659064135,252.0846226773066,280.59263290025046,257.66524659064135,257.66524659064135,8.888061494447086,8.888061494447086,8.888061494447086,-0.3087343214373845,-0.3087343214373845,-0.3087343214373845,9.19679581588447,9.19679581588447,9.19679581588447,0.0,0.0,0.0,266.5533080850884
43,2017-12-04,258.03950920497283,253.4477902685697,281.548446621711,258.03950920497283,258.03950920497283,8.514381276618106,8.514381276618106,8.514381276618106,-0.4463827780985895,-0.4463827780985895,-0.4463827780985895,8.960764054716694,8.960764054716694,8.960764054716694,0.0,0.0,0.0,266.55389048159094
44,2017-12-05,258.16426340975,252.96918278212456,280.7708504022038,258.16426340975,258.16426340975,8.675016880365076,8.675016880365076,8.675016880365076,-0.1711307870944149,-0.1711307870944149,-0.1711307870944149,8.84614766745949,8.84614766745949,8.84614766745949,0.0,0.0,0.0,266.8392802901151
45,2017-12-06,258.2890176145271,252.132079901939,280.6496509605311,258.2890176145271,258.2890176145271,8.524635078127,8.524635078127,8.524635078127,-0.19612461999144684,-0.19612461999144684,-0.19612461999144684,8.720759698118448,8.720759698118448,8.720759698118448,0.0,0.0,0.0,266.8136526926541
46,2017-12-07,258.41377181930426,253.31201885538044,280.5534106932609,258.41377181930426,258.41377181930426,8.332177156324576,8.332177156324576,8.332177156324576,-0.2572979451221997,-0.2572979451221997,-0.2572979451221997,8.589475101446777,8.589475101446777,8.589475101446777,0.0,0.0,0.0,266.74594897562883
47,2017-12-08,258.5385260240814,253.1240384684228,280.6489850706744,258.5385260240814,258.5385260240814,8.148675280025067,8.148675280025067,8.148675280025067,-0.3087343214377028,-0.3087343214377028,-0.3087343214377028,8.457409601462768,8.457409601462768,8.457409601462768,0.0,0.0,0.0,266.6872013041065
48,2017-12-11,258.9127886384129,253.1026444184214,281.2955992329559,258.9127886384129,258.9127886384129,7.6626471802784915,7.6626471802784915,7.6626471802784915,-0.44638277809793514,-0.44638277809793514,-0.44638277809793514,8.109029958376427,8.109029958376427,8.109029958376427,0.0,0.0,0.0,266.5754358186914
49,2017-12-12,259.03754284319007,253.06328608849705,280.9037950247677,259.03754284319007,259.03754284319007,7.854856412188341,7.854856412188341,7.854856412188341,-0.1711307870949221,-0.1711307870949221,-0.1711307870949221,8.025987199283264,8.025987199283264,8.025987199283264,0.0,0.0,0.0,266.8923992553784
50,2017-12-13,259.16229704796723,253.271117617279,280.24309830836086,259.16229704796723,259.16229704796723,7.771346123009225,7.771346123009225,7.771346123009225,-0.19612461999160669,-0.19612461999160669,-0.19612461999160669,7.967470743000831,7.967470743000831,7.967470743000831,0.0,0.0,0.0,266.93364317097644
51,2017-12-14,259.28705125274445,253.14900265529843,280.4354722893368,259.28705125274445,259.28705125274445,7.680380099938332,7.680380099938332,7.680380099938332,-0.25729794512266513,-0.25729794512266513,-0.25729794512266513,7.937678045060998,7.937678045060998,7.937678045060998,0.0,0.0,0.0,266.96743135268275
52,2017-12-15,259.4118054575216,253.20792819592705,280.5911361541868,259.4118054575216,259.4118054575216,7.631527285560332,7.631527285560332,7.631527285560332,-0.3087343214380211,-0.3087343214380211,-0.3087343214380211,7.940261606998353,7.940261606998353,7.940261606998353,0.0,0.0,0.0,267.0433327430819
53,2017-12-18,259.78606807185304,253.24888169748934,280.6453224587293,259.78606807185304,259.78606807185304,7.7223502520991705,7.7223502520991705,7.7223502520991705,-0.4463827780985827,-0.4463827780985827,-0.4463827780985827,8.168733030197753,8.168733030197753,8.168733030197753,0.0,0.0,0.0,267.5084183239522
54,2017-12-19,259.9108222766302,254.17223001945442,281.57082656057435,259.9108222766302,259.9108222766302,8.15230203393921,8.15230203393921,8.15230203393921,-0.17113078709479915,-0.17113078709479915,-0.17113078709479915,8.323432821034007,8.323432821034007,8.323432821034007,0.0,0.0,0.0,268.06312431056944
55,2017-12-20,260.03557648140736,254.13700379435818,282.53029884548624,260.03557648140736,260.03557648140736,8.32166665140834,8.32166665140834,8.32166665140834,-0.19612461999127825,-0.19612461999127825,-0.19612461999127825,8.517791271399616,8.517791271399616,8.517791271399616,0.0,0.0,0.0,268.3572431328157
56,2017-12-21,260.1603306861845,254.46580861357623,281.99550533976264,260.1603306861845,260.1603306861845,8.493434095962165,8.493434095962165,8.493434095962165,-0.2572979451223287,-0.2572979451223287,-0.2572979451223287,8.750732041084493,8.750732041084493,8.750732041084493,0.0,0.0,0.0,268.6537647821467
57,2017-12-22,260.2850848909617,255.59337392822744,282.6296946373494,260.2850848909617,260.2850848909617,8.711575639232938,8.711575639232938,8.711575639232938,-0.308734321437608,-0.308734321437608,-0.308734321437608,9.020309960670545,9.020309960670545,9.020309960670545,0.0,0.0,0.0,268.9966605301946
58,2017-12-26,260.78410171007033,257.70661179004327,285.7005050005133,260.78410171007033,260.78410171007033,10.226782668032888,10.226782668032888,10.226782668032888,-0.17113078709415877,-0.17113078709415877,-0.17113078709415877,10.397913455127046,10.397913455127046,10.397913455127046,0.0,0.0,0.0,271.01088437810324
59,2017-12-27,260.9088559148475,257.7356406662286,283.9448955481386,260.9088559148475,260.9088559148475,10.598160977272137,10.598160977272137,10.598160977272137,-0.19612461999143804,-0.19612461999143804,-0.19612461999143804,10.794285597263574,10.794285597263574,10.794285597263574,0.0,0.0,0.0,271.5070168921196
60,2017-12-28,261.03361011962465,258.3161376593363,286.0545256185703,261.03361011962465,261.03361011962465,10.943104244854766,10.943104244854766,10.943104244854766,-0.2572979451220151,-0.2572979451220151,-0.2572979451220151,11.200402189976781,11.200402189976781,11.200402189976781,0.0,0.0,0.0,271.97671436447945
61,2017-12-29,261.15836432440176,258.5583133559589,286.5638659880328,261.15836432440176,261.15836432440176,11.301379675179353,11.301379675179353,11.301379675179353,-0.30873432143792623,-0.30873432143792623,-0.30873432143792623,11.610113996617281,11.610113996617281,11.610113996617281,0.0,0.0,0.0,272.4597439995811
62,2018-01-02,261.65738114351046,260.597475564331,287.9315455548742,261.65738114351046,261.65738114351046,12.988594489660478,12.988594489660478,12.988594489660478,-0.17113078709492466,-0.17113078709492466,-0.17113078709492466,13.159725276755402,13.159725276755402,13.159725276755402,0.0,0.0,0.0,274.64597563317096
63,2018-01-03,261.7821353482876,261.2693881496212,289.4311142276704,261.7821353482876,261.7821353482876,13.298819688529315,13.298819688529315,13.298819688529315,-0.1961246199914111,-0.1961246199914111,-0.1961246199914111,13.494944308520726,13.494944308520726,13.494944308520726,0.0,0.0,0.0,275.08095503681693
64,2018-01-04,261.9068895530648,261.11231497223196,289.09826472764195,261.9068895530648,261.9068895530648,13.54137493623717,13.54137493623717,13.54137493623717,-0.25729794512248055,-0.25729794512248055,-0.25729794512248055,13.798672881359652,13.798672881359652,13.798672881359652,0.0,0.0,0.0,275.44826448930195
65,2018-01-05,262.03164375784195,261.7598318425503,289.1755891415463,262.03164375784195,262.03164375784195,13.757883904514907,13.757883904514907,13.757883904514907,-0.30873432143710106,-0.30873432143710106,-0.30873432143710106,14.06661822595201,14.06661822595201,14.06661822595201,0.0,0.0,0.0,275.7895276623569
66,2018-01-08,262.40590637217343,262.2934224960209,290.6544121467569,262.40590637217343,262.40590637217343,14.178170448531343,14.178170448531343,14.178170448531343,-0.44638277809922333,-0.44638277809922333,-0.44638277809922333,14.624553226630567,14.624553226630567,14.624553226630567,0.0,0.0,0.0,276.58407682070475
67,2018-01-09,262.53066057695054,263.0704299036531,291.21340290006583,262.53066057695054,262.53066057695054,14.551420843204802,14.551420843204802,14.551420843204802,-0.17113078709480165,-0.17113078709480165,-0.17113078709480165,14.722551630299604,14.722551630299604,14.722551630299604,0.0,0.0,0.0,277.08208142015536
68,2018-01-10,262.6554147817277,264.0055352459929,291.71683486877276,262.6554147817277,262.6554147817277,14.579764656787217,14.579764656787217,14.579764656787217,-0.19612461999138403,-0.19612461999138403,-0.19612461999138403,14.775889276778601,14.775889276778601,14.775889276778601,0.0,0.0,0.0,277.23517943851493
69,2018-01-11,262.78016898650486,262.99819347112225,291.7330501288686,262.78016898650486,262.78016898650486,14.528289558795985,14.528289558795985,14.528289558795985,-0.25729794512294607,-0.25729794512294607,-0.25729794512294607,14.78558750391893,14.78558750391893,14.78558750391893,0.0,0.0,0.0,277.3084585453008
70,2018-01-12,262.904923191282,264.55800901114617,291.71661718497967,262.904923191282,262.904923191282,14.444854582411516,14.444854582411516,14.444854582411516,-0.3087343214362758,-0.3087343214362758,-0.3087343214362758,14.753588903847792,14.753588903847792,14.753588903847792,0.0,0.0,0.0,277.3497777736935
71,2018-01-16,263.40394001039067,263.74584978510114,292.150295280067,263.40394001039067,263.40394001039067,14.105195229631796,14.105195229631796,14.105195229631796,-0.1711307870953089,-0.1711307870953089,-0.1711307870953089,14.276326016727106,14.276326016727106,14.276326016727106,0.0,0.0,0.0,277.5091352400225
72,2018-01-17,263.52869421516783,263.60383120331454,291.20788537783386,263.52869421516783,263.52869421516783,13.89643947269798,13.89643947269798,13.89643947269798,-0.19612461999135714,-0.19612461999135714,-0.19612461999135714,14.092564092689335,14.092564092689335,14.092564092689335,0.0,0.0,0.0,277.4251336878658
73,2018-01-18,263.653448419945,263.1547949794064,291.1837982751684,263.653448419945,263.653448419945,13.636605355625097,13.636605355625097,13.636605355625097,-0.2572979451218305,-0.2572979451218305,-0.2572979451218305,13.893903300746928,13.893903300746928,13.893903300746928,0.0,0.0,0.0,277.2900537755701
74,2018-01-19,263.7782026247222,263.02723730193406,291.9814461508572,263.7782026247222,263.7782026247222,13.37753732035772,13.37753732035772,13.37753732035772,-0.30873432143700613,-0.30873432143700613,-0.30873432143700613,13.686271641794727,13.686271641794727,13.686271641794727,0.0,0.0,0.0,277.1557399450799
75,2018-01-22,264.15246523905364,262.9320750729718,290.84299486485133,264.15246523905364,264.15246523905364,12.62219156385914,12.62219156385914,12.62219156385914,-0.44638277809975074,-0.44638277809975074,-0.44638277809975074,13.068574341958891,13.068574341958891,13.068574341958891,0.0,0.0,0.0,276.7746568029128
76,2018-01-23,264.2772194438308,263.4564283944326,291.3944527438802,264.2772194438308,264.2772194438308,12.71181480209035,12.71181480209035,12.71181480209035,-0.17113078709581597,-0.17113078709581597,-0.17113078709581597,12.882945589186166,12.882945589186166,12.882945589186166,0.0,0.0,0.0,276.9890342459212
77,2018-01-24,264.40197364860796,262.5235515086619,290.75911672437866,264.40197364860796,264.40197364860796,12.51952653242943,12.51952653242943,12.51952653242943,-0.19612461999151687,-0.19612461999151687,-0.19612461999151687,12.715651152420946,12.715651152420946,12.715651152420946,0.0,0.0,0.0,276.9215001810374
78,2018-01-25,264.5267278533851,263.7820947279244,289.9936200668588,264.5267278533851,264.5267278533851,12.313396726733107,12.313396726733107,12.313396726733107,-0.2572979451230979,-0.2572979451230979,-0.2572979451230979,12.570694671856206,12.570694671856206,12.570694671856206,0.0,0.0,0.0,276.84012458011824
79,2018-01-26,264.6514820581623,261.704696451553,290.1857833593627,264.6514820581623,264.6514820581623,12.142577864015243,12.142577864015243,12.142577864015243,-0.30873432143888013,-0.30873432143888013,-0.30873432143888013,12.451312185454123,12.451312185454123,12.451312185454123,0.0,0.0,0.0,276.79405992217755
80,2018-01-29,265.0329874269881,263.0522508507218,290.6399979541585,265.0329874269881,265.0329874269881,11.819344996331536,11.819344996331536,11.819344996331536,-0.4463827780990964,-0.4463827780990964,-0.4463827780990964,12.265727774430632,12.265727774430632,12.265727774430632,0.0,0.0,0.0,276.85233242331964
81,2018-01-30,265.1601558832633,263.0257982347774,291.28258169986395,265.1601558832633,265.1601558832633,12.091837395285214,12.091837395285214,12.091837395285214,-0.1711307870954344,-0.1711307870954344,-0.1711307870954344,12.26296818238065,12.26296818238065,12.26296818238065,0.0,0.0,0.0,277.2519932785485
82,2018-01-31,265.2873243395386,263.1376596166903,290.8167372986208,265.2873243395386,265.2873243395386,12.091946343430065,12.091946343430065,12.091946343430065,-0.19612461999179137,-0.19612461999179137,-0.19612461999179137,12.288070963421855,12.288070963421855,12.288070963421855,0.0,0.0,0.0,277.37927068296864
83,2018-02-01,265.4144927958138,263.87636673105425,292.23444359663335,265.4144927958138,265.4144927958138,12.08125372683284,12.08125372683284,12.08125372683284,-0.2572979451227614,-0.2572979451227614,-0.2572979451227614,12.3385516719556,12.3385516719556,12.3385516719556,0.0,0.0,0.0,277.49574652264664
84,2018-02-02,265.5416612520891,264.19458566936436,291.4998566830769,265.5416612520891,265.5416612520891,12.102264966228926,12.102264966228926,12.102264966228926,-0.3087343214380549,-0.3087343214380549,-0.3087343214380549,12.410999287666982,12.410999287666982,12.410999287666982,0.0,0.0,0.0,277.64392621831803
85,2018-02-05,265.92316662091497,264.69261555280104,292.21221237778275,265.92316662091497,265.92316662091497,12.267329950907707,12.267329950907707,12.267329950907707,-0.4463827780997439,-0.4463827780997439,-0.4463827780997439,12.713712729007451,12.713712729007451,12.713712729007451,0.0,0.0,0.0,278.1904965718227
86,2018-02-06,266.0503350771902,265.0250671377468,293.97290528960445,266.0503350771902,266.0503350771902,12.653063490077741,12.653063490077741,12.653063490077741,-0.1711307870953114,-0.1711307870953114,-0.1711307870953114,12.824194277173055,12.824194277173055,12.824194277173055,0.0,0.0,0.0,278.7033985672679
87,2018-02-07,266.1775035334655,264.8150371313076,293.4489785499862,266.1775035334655,266.1775035334655,12.732624958414375,12.732624958414375,12.732624958414375,-0.1961246199914629,-0.1961246199914629,-0.1961246199914629,12.928749578405839,12.928749578405839,12.928749578405839,0.0,0.0,0.0,278.91012849187985
88,2018-02-08,266.30467198974077,265.82588164831225,293.0897240696484,266.30467198974077,266.30467198974077,12.763177212071604,12.763177212071604,12.763177212071604,-0.2572979451232269,-0.2572979451232269,-0.2572979451232269,13.02047515719483,13.02047515719483,13.02047515719483,0.0,0.0,0.0,279.06784920181235
89,2018-02-09,266.431840446016,265.49691651058953,292.64700440218957,266.431840446016,266.431840446016,12.78362560545065,12.78362560545065,12.78362560545065,-0.30873432143878526,-0.30873432143878526,-0.30873432143878526,13.092359926889436,13.092359926889436,13.092359926889436,0.0,0.0,0.0,279.21546605146665
90,2018-02-12,266.8133458148418,264.88111214087974,293.7162206007133,266.8133458148418,266.8133458148418,12.674090689178726,12.674090689178726,12.674090689178726,-0.44638277809832183,-0.44638277809832183,-0.44638277809832183,13.120473467277048,13.120473467277048,13.120473467277048,0.0,0.0,0.0,279.48743650402054
91,2018-02-13,266.940514271117,266.62462973169903,294.8606199670544,266.940514271117,266.940514271117,12.87495799721891,12.87495799721891,12.87495799721891,-0.17113078709467097,-0.17113078709467097,-0.17113078709467097,13.04608878431358,13.04608878431358,13.04608878431358,0.0,0.0,0.0,279.81547226833595
